1177.16
1191.65
1206.14
1213.37
1224.01
1224.33
1229.4
1245.65
1247.72
1275.63
1279.13
1283.88
1286.88
1316.56
1327.35
1329.19
1329.93
1331.06
1336.06
1336.81
1336.95
1342.61
1344.09
1347.16
1347.33
1352.22
1360.27
1366.33
1368.02
1371.07
1371.59
1381.45
1383.55
1387.12
1387.86
1395.42
1395.51
1396.22
1396.62
1399.69
1404.45
1406.12
1411.26
1420.6
1425.18
1430.5
1430.86
1434.35
1434.67
1438.92
1449.54
1454.29
1456.51
1457.11
1457.99
1462.69
1464.59
1465.17
1482.83
1484.17
1488.05
1488.32
1493.04
1496.09
1497.95
1503.12
1515.74
1516.56
1518.92
1520.5
1521.81
1522.94
1523.26
1524.57
1524.74
1525.46
1525.69
1527.14
1527.79
1528.48
1534.41
1537.5
1537.57
1539.09
1541.41
1547.8
1548.25
1554.91
1559.79
1560.1
1567.68
1570.12
1571.01
1573.57
1578.42
1580.75
1625.25
1662.69
1667.59
1679.71
